Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Return on Equity","Return on Investment","% Away From 52W High","6M Return","Debt to Equity","Earning Power","Long Term Debt to Equity","5Y Historical Revenue Growth","1Y Forward Revenue Growth","Sector PE"," MF Holding Change – 6M","FII Holding Change – 6M","Percentage Buy Reco’s","No. of analysts with buy reco","Fundamental Score","Total Revenue","Earnings Per Share"
Ice Make Refrigeration Ltd,ICEMAKE,"Electrical Components & Equipments","198.1934716","27.112650013679872","6.570542069720753","8.310667875491086","16.242038216560516","74.80862908837857","17.527970165157168","10.706002412097604","7.47646954359794","18.573284766276753",,"43.29238706887016","0","0",,"0","5.510784313725491","206.8","4.66"
Macpower CNC Machines Ltd,MACPOWER,"Industrial Machinery","197.78224319999998","15.391614256809365","8.681255398790647","8.52937130279266","41.476985331310075","2.038709677419349","0.3035738926452325","13.80516484334299","0.1793845729267283","22.366372181804618",,"43.29238706887016","0","0",,"0","4.792156862745099","190.95","12.83"
SRG Housing Finance Ltd,SRGHFL,"Consumer Finance","197.6","9.7244094488189","22.35412833145365","4.963230448878459","29.605263157894733","6.182326231225982","305.2878965922444","6.490567956475313","305.2878965922444","40.761449594106836",,"18.361570903897096","0","-0.41611538461538466",,"0",,"80.46","15.63"
MBL Infrastructures Ltd,MBLINFRA,"Construction & Engineering","197.46246624","1410.4461874287804","0.01690280284691243","5.666083625668134","132.6259946949602","-46.97609001406469","144.69657118263115","2.020826067460514","118.32050117163215","-35.42917275210395",,"43.29238706887016","0","-1.0286104411009103",,"0","3.105232558139535","260.46999999999997","0.013364565176614948"
DEV Information Technology Ltd,DEVIT,"IT Services & Consulting","197.247465","1643.7288750000198","2.396095252181638","4.151865008881001","27.008116428771345","129.1853752405388","32.159624413145536","4.6046363925055545","3.9025821596244126","9.391278248331481",,"25.15195670547271","0","0",,"0","4.7402173913043475","100.91","-0.06"
Imagicaaworld Entertainment Ltd,IMAGICAA,"Theme Parks & Gaming","196.74950841","-0.8061191806039252",,,"0","88.46153846153848",,,,"-20.669798146038033",,"116.53524013940141","0","0.24308949055744433",,"0",,"75.28","-27.71"
Ansal Properties and Infrastructure Ltd,ANSALAPI,"Real Estate","195.96907062","-2.393953953334961",,,"78.3132530120482","-3.488372093023264",,,,"-0.9915918088676645",,"50.75043455637975","0","0.03924147813565848",,"0","2.8121951219512193","807.41","-5.2"
Zee Learn Ltd,ZEELEARN,"Education Services","195.65563500000002","-71.93221875000009","-1.4092749208385131","4.034658376876777","243.33333333333337","-62.5","72.26544696920372","3.06526172671652","47.62679861970181","8.901591523362097",,"116.53524013940141","0","-3.725170195072584",,"0","6.114999999999999","282.26","-0.08"
Walchandnagar Industries Ltd,WALCHANNAG,"Industrial Machinery","194.53874754999998","-5.110027516417128","-23.81081137294871","3.572174304116667","63.60078277886496","-2.1072796934865927","194.07680317415335","3.398640961139006","49.81342402342827","-3.7341859948910705",,"43.29238706887016","0","0.41624677355953305",,"0","2.3568627450980393","331.88","-10"
ANG Lifesciences India Ltd,ANG,"Pharmaceuticals","194.21881305","4.819325385856083","18.468409299881742","12.355440169931537","327.2484654390179","-56.59677979844782","103.7999037999038","43.4389140271493","16.907166907166907","39.21789279185006",,"32.92951730870654","0","0",,"0",,"355.2","39.09"
TechNVision Ventures Ltd,TECHNVISN,"Software Services","194.08575000000002","15.477332535885166",,,"11.542192046556732","43.89392882065598",,"15.911971425279416",,"20.780995138854273",,"25.15195670547271","0","0",,"0",,"119.65","19.98"
Eco Recycling Ltd,ECORECO,"Business Support Services","193.772","15.25763779527559","16.102305475504323","11.123986095017381","55.82669322709162","-18.34078893859292","35.81995593327038","31.217047451669593","35.34781240163676","6.590015031757535",,"43.29238706887016","0","0",,"0",,"27.16","6.56"
One Point One Solutions Ltd,ONEPOINT,"Outsourced services","193.70129427","56.80389861290331","-27.666964374317793","-3.262996087199566","43.20388349514561","-8.281389136242206","229.7695852534563","7.753739793789853","191.7972350230415","7.672781232901693",,"25.15195670547271","0","4.07362069001583",,"0","5.866666666666667","138.7","0.18"
SBI Nifty Bank ETF,SETFNIFBK,"Equity","192.86408688",,,,"23.471307619943538","-7.527524806306918",,,,,,,,,,"0",,,
STEL Holdings Ltd,STEL,"Asset Management","192.85898225","13.200477908966462","1.4076036604196802","1.1134540218062126","106.69856459330146","-33.860759493670884","0","2.4829084403552493","0","22.384381987726766",,"18.361570903897096","0","-0.060415905259190994",,"0",,"20.07","7.92"
Super House Ltd,SUPERHOUSE,"Footwear","192.77212500000002","6.222470142027112","6.647867369596897","6.7943621250451685","40.5776379754075","2.341235001463272","38.05572332659332","7.768553159142064","6.178934376723298","-0.41843718541565433",,"116.53524013940141","0","0.5036371882086168",,"0","5.226543209876543","663.14","32.24"
Indo Tech Transformers Ltd,INDOTECH,"Heavy Electrical Equipments","191.5317","15.712198523379838","4.835232522328282","6.980409817608627","64.12531189354034","-17.64840182648402","0","7.481509072526996","0","13.347220115247493",,"43.29238706887016","0","0.05242937853107344",,"0","4.276744186046511","281.76","11.48"
Raj Television Network Ltd,RAJTV,"TV Channels & Broadcasters","191.30067264","175.5052042568807","0.09896790612187215","3.418512208972176","64.99321573948438","-16.249999999999996","24.425916766763237","2.6218928049210914","7.171624390588569","2.3315136832453787",,"-169.74697092419598","0","0",,"0","4.207692307692309","69.64","0.21"
Markolines Traffic Controls Ltd,MTCL,,"191.0752","18.918336633663376","19.270598829356157","15.013360053440218","33.94999999999999","60","145.9137577002053","18.759300595238088","67.35112936344967",,,"-10.699120907274239","0","0",,"0",,"186.9","6.08"
Mercantile Ventures Ltd,MERCANTILE,"Real Estate","190.82052247500002","20.343339283049044","4.067371438810248","4.195709088436298","89.44281524926683","-37.08487084870849","0.061239070526996224","6.5128944417747885","0","11.993686205303277",,"50.75043455637975","0","0",,"0",,"56.15","0.59"
Debock Industries Ltd,DIL,"Agricultural & Farm Machinery","189.95340000000002","28.224873699851457","8.819926500612496","6.579790643024994","223.94366197183095","-61.00431541781091","83.06609307782557","18.399264029438807","16.58193195150567","43.24722032032313",,"43.29238706887016",,,,"0",,"97.41","6.55"
MK Exim (India) Ltd,MKEXIM,"0","189.3224025","14.28848320754717","23.51735246741836","20.242914979757078","135.67874911158495","-37.798408488063664","7.226762002042902","40.71668533034715","0","18.48985991071399",,"-10.699120907274239","0","0.11147650632629172",,"0",,"74.25","4.92"
Astron Paper & Board Mill Ltd,ASTRON,"Paper Products","189.255","22.94000000000007","6.018871241868353","9.226815163846636","83.04668304668303","-17.52786220871327","32.84584305468617","6.835834751663307","7.6594776076936215","22.730549782335572",,"11.33587913952648","0","0.03866236559139785",,"0","6.134210526315789","514.01","1.77"
Avonmore Capital & Management Services Ltd,AVONMORE,"Investment Banking & Brokerage","188.7062475","5.811710732984291","9.5634824932582","8.277353979278146","34.7266881028939","16.305160807778616","8.227224184670995","14.692954104718813","5.803828144253677","13.507205268401679",,"18.361570903897096","0","0",,"0",,"115.48","13.38"
A Infrastructure Ltd,AINFRA,"Industrial Machinery","188.493994","15.21339741727198","10.616438356164364","11.046942099807485","71.94570135746605","49.57698815566837","119.1109669046074","11.287203433800299","64.04931862426996","11.864047725523562",,"43.29238706887016","0","0",,"0",,"293.44","2.91"
Cian Agro Industries & Infrastructure Ltd,CIANAGRO,"Agro Products","188.48500282499998","-50.39705957887721","5.421003813253699","11.349751212445698","26.057906458797355","11.877076411960116","216.6533705624252","5.761212886923568","67.07219784603112","17.781437656457342",,"43.68248406554839","0","0",,"0",,"255.27","-1.36"
Lovable Lingerie Ltd,LOVABLE,"Apparel & Accessories","188.478","32.950699300699334","0.39974941081709686","0.45890696704213313","69.45425991362389","-26.936316695352847","0","3.5896357807326402","0","-12.968816799196414",,"116.53524013940141","0","0.08954054054054056",,"0","4.869387755102041","102.02","3.55"
Titan Biotech Ltd,TITANBIO,"Fertilizers & Agro Chemicals","187.87521950000001","7.4141759865824755","53.2058591351636","36.24646693046919","86.32065097866726","-25.739016821819366","22.050503656685525","39.197776012708516","8.610459500482959","23.7428924595976",,"11.33587913952648","0","0",,"0",,"153.83","30.66"
Ballarpur Industries Ltd,BALLARPUR,"Paper Products","187.55108462","-0.14576358117014335",,,"86.20689655172416","-46.296296296296305",,,,"-36.50028587157197",,"11.33587913952648","0","0",,"0","2.068421052631579","335.94","-9.95"
Pashupati Cotspin Ltd,PASHUPATI,"Textiles","187.22899999999998","16.837140287769664","5.797101449275392","7.047695713423235","38.775510204081634","44.28739693757361","152.36160487557135","11.149759915308737","61.63534789233112","18.37836179021504",,"116.53524013940141","0","0",,"0",,"665.6","7.28"
Vipul Organics Ltd,VIPULORG,"Specialty Chemicals","186.79713750000002","26.723481759656654","18.828394210889083","12.00000000000002","56.82441700960219","4.471195184866731","69.35483870967741","10.650832242378904","25.28535980148883","18.554876310897228",,"11.33587913952648",,,,"0",,"135.16","4.5600000000000005"
Scandent Imaging Ltd,SCANDENT,"Hospitals & Diagnostic Centres","186.6615","35.896442307692304","57.67045454545457","33.585164835164846","0","161.34831460674158","60.529217199558985","36.76975945017183","47.51929437706726","84.35782474117968",,"32.92951730870654","0","0",,"0",,"42.38","1.62"
Indag Rubber Ltd,INDAG,"Auto Parts","186.50625","89.66646634615324","1.280677585591091","1.460071513706784","65.09500351864884","-10.909090909090912","0","1.1328570824703108","0","-1.9348244600007058",,"116.53524013940141","0","0",,"0",,"173.65","0.79"
Resonance Specialties Ltd,RESONANCE,"Specialty Chemicals","186.32016000000002","15.074446601941748","29.606741573033766","26.16574051703315","57.961586121437406","-21.536217792902278","1.770346692894025","29.928610653487098","0.22129333661175313","17.100543905218068",,"11.33587913952648","-0.028586278586278588","-0.013860013860013842",,"0",,"77.11","10.64"
Scoobee Day Garments (India) Ltd,SCOOBEEDAY,"Conglomerates","186.23250000000002","52.757082152974476",,,"64.5886190648786","-11.456996148908871",,"12.632821723730817",,"39.61792389607079",,"43.29238706887016","0","0",,"0",,"43.45","2.61"
Bharat Parenterals Ltd,BPLPHARMA,"Pharmaceuticals","185.9442452","8.833455828978632","15.549024846379897","13.546072023580665","63.57142857142859","-15.706806282722512","8.510638297872342","14.482758620689646","5.972743707412044","13.034740307764348",,"32.92951730870654","0","0",,"0",,"219.79","36.67"
A2z Infra Engineering Ltd,A2ZINFRA,"Construction & Engineering","185.80645019000002","-1.0327744438330275","-21.971152545124887","-2.4899504806291883","53.08056872037912","1.4423076923076956","159.1647541973668",,"0.4771107621693446","-18.29596290174713",,"43.29238706887016","0","-0.30231457488456515",,"0","6.3075581395348825","376.2","-10.22"
Hindustan Organic Chemicals Ltd,HOCL,"Commodity Chemicals","185.7336215","-6.956315411985011",,,"66.72694394213383","-27.806788511749343",,"1.527214322307296",,"20.588707965342245",,"11.33587913952648","0","0",,"0",,"467.28","-4.37"
Panasonic Carbon India Co Ltd,PANCARBON,"Batteries","185.616","12.10013037809648","11.60012099213551","11.19871514089648","66.5373674683217","-17.159383033419026","0","14.338802412003925","0","0.1240039240816948",,"43.29238706887016","0","0",,"0",,"56.66","31.958333333333336"
Indsil Hydro Power and Manganese Ltd,INDSILHYD,"Metals - Iron","185.50573935","1.9410457188448254","-42.460281434407634","-13.00553223960321","76.77902621722848","-2.8384279475982575","183.38964724962835","37.65885803251385","41.843492363832944","4.434044854564778",,"11.33587913952648","0","-0.1592522964707938",,"0",,"283.47","34.39"
KP ENERGY Ltd,KPEL,"Renewable Energy","184.89802500000002","10.120307881773407","6.994056206359282","9.654462831175513","123.89540126239855","-32.44670050761422","30.897867564534234","11.738857501569361","23.748597081930416","17.566712147638608",,"22.926733317170665","0","0",,"0",,"253.85","17.64"
GRP Ltd,GRPLTD,"Tires & Rubber","184.62662051","32.053232727430746","1.2907214901263646","3.4808724336566375","15.331840831949162","31.009035432139648","54.362365101079185","4.823994832875813","11.954704362365103","4.912579996692457",,"116.53524013940141","0","0.03022500755625189",,"0","3.2909090909090915","389.58","43.2"
Kaira Can Co Ltd,KAIRA,"Packaging","184.4246105","17.975108235867452","9.109124537607913","8.66130422292447","78.36054098647536","-27.256360362981685","2.820853640525771","15.24714052287581","0","12.397970283775805",,"11.33587913952648","0","0",,"0",,"235.5","111.14"
Compucom Software Ltd,COMPUSOFT,"Education Services","183.9660621","14.294177319347321","1.4887004565859634","1.9076457229371677","77.41935483870968","-24.757281553398055","1.7014396797290017","12.500851556645548","1.6783432134883367","-4.027751556587155",,"116.53524013940141","0","0",,"0","5.905","48.64","1.63"
Shish Industries Ltd,SHISHIND,"Plastic Products","183.8703","69.64784090909093","12.658227848101252","12.931034482758609","14.07280022929207","142.1235253296322","8.873720136518772","22.578763127187855","3.156996587030717",,,"11.33587913952648","0","0",,"0",,"50.99","2.61"
RPP Infra Projects Ltd,RPPINFRA,"Construction & Engineering","183.81106962500002","34.29311000466421","5.655076799591395","8.633436082500078","121.23769338959214","-44.712286158631414","39.29693499965091","3.969894441201067","20.233191370522935","17.114038918223784",,"43.29238706887016","0","0.2637340543641038",,"0","6.24593023255814","815.96","1.46"
Sakthi Sugars Ltd,SAKHTISUG,"Sugar","183.62176062","-1.2227592769527866",,,"48.54368932038835","-8.579881656804732",,"4.6357396658648",,"-3.6519487276196694",,"43.68248406554839","0","0",,"0","2.0203947368421056","874.24","-12.63"
Anmol India Ltd,ANMOL,"Commodities Trading","182.4667649","11.741748063063074","28.501299451342632","14.356721766269741","53.46225826575171","-3.258901629450801","118.62522112711648","18.89851056459992","49.583017437452604","41.6784297683503",,"43.29238706887016","0","0.4651391613509119",,"0",,"1064.57","13.67"
Jasch Industries Ltd,JASCH,"Textiles","182.01645000000002","8.997352941176477","17.815099670381436","16.332104328827","30.718954248366014","23.00918836140889","5.336593785960875","26.11351249765081","1.9418872266973535","12.92962635667867",,"116.53524013940141","0","0",,"0",,"216.07","17.87"
S & T Corporation Ltd,STCORP,"Packaged Foods & Meats","181.342374885","266.67996306617647","2.5503907856849026","2.4979854955680896","0","1166.0000000000002","0.8123476848090982","5.457463884430176","0","-7.851178525529379",,"43.68248406554839","0","0",,"0",,"0.99","1.07"
Premier Polyfilm Ltd,PREMIERPOL,"Home Furnishing","181.309224225","18.53877548312883","16.72626142232815","14.32843936922239","59.445407279029475","-7.482629609834313","35.24544953116382","17.571002320698426","9.211252068394927","15.21449672301516",,"116.53524013940141","0","0",,"0","5.75","213.88","4.67"
Parshva Enterprises Ltd,PARSHVA,"Precious Metals, Jewellery & Watches","181.09647698","862.3641760952382","2.3999999999999995","2.3999999999999995","105.41065482796893","219.16957026713123","9.435797665369648","3.0224525043177892","0",,,"116.53524013940141","0","0",,"0",,"13.53","0.2184079594849491"
Modison Metals Ltd,MODISNME,"Electrical Components & Equipments","180.90875","12.365601503759407","8.59627475174804","8.689576648380077","88.1614349775785","-32.26002430133657","9.908987485779296","10.24276377217553","0","12.265209256322818",,"43.29238706887016","0","0.15533436055469954",,"0",,"341.2","4.508474576271182"
Visa Steel Ltd,VISASTEEL,"Iron & Steel","180.63162","-2.0707511177347278",,,"70.19230769230771","-7.1428571428571495",,,,"-6.615897214079136",,"11.33587913952648","0","0",,"0","2.7554216867469883","1119.71","-7.53"
BLS Infotech Ltd,BLSINFOTE,"0","180.33034","18033.034000000036","6.816202263170165e-17","6.816202263170165e-17","106.79611650485437","497.10144927536237","0","0.024503798088703704","0","-67.39886620383982",,"-10.699120907274239","0","0",,"0",,"0.24","0"
Basant Agro Tech (India) Ltd,BASANTGL,"Commodity Chemicals","179.8955875","9.473174697209062","6.736148363859305","7.4104046242774615","48.1108312342569","24.29555416405761","28.30020765351528","9.003627053552373","12.51854049243548","8.227669494924017",,"11.33587913952648","0","0",,"0",,"448.33","2.09"
Modern Insulators Ltd,MODINSU,"Electrical Components & Equipments","179.85397849999998","8.182619585987256","10.602506950808472","11.98719010546077","116.64482306684145","-37.51023751023751","6.991581745680106","5.26347976760779","0.18018018018018053","2.8095431999032083",,"43.29238706887016","0","0",,"0",,"453.5","4.66"
Panasonic Energy India Co Ltd,PANAENERG,"Batteries","179.475","19.113418530351385","8.744645185323176","8.724040990296567","72.9001253656498","-24.487219943199737","1.5190572638556434","8.970567525700623","0.9114343583133859","2.876259265237602",,"43.29238706887016","0","0",,"0",,"245.10000000000002","12.520000000000033"
Smruthi Organics Ltd,SMRUTHIORG,"Pharmaceuticals","179.30613284999998","17.274193916184984","33.21355734680005","25.838068181818187","167.69869135014366","-42.16355916558981","16.363636363636363","16.064038335874525","2.760330578512397","10.767662292520818",,"32.92951730870654","0","0",,"0",,"133.95","9.07"
VTM Ltd,VTMLTD,"Textiles","179.213958","12.027782416107401","6.571983062808739","6.6177080740187435","45.90347923681257","0.5643340857787811","2.84617025816087","7.2292800967936985","1.9500746746319604","3.611211523619229",,"116.53524013940141","0","0",,"0",,"198.91","3.7039246686354583"
Nippon India ETF Nifty SDL-2026 Maturity,SDL26BEES,"Debt","178.76000925",,,,"17.146905999055285","-0.8523791682278108",,,,,,,,,,"0",,,
Pil Italica Lifestyle Ltd,PILITA,"Home Furnishing","178.6","71.15537848605604","3.845859189458348","4.11706349206348","110.52631578947367","-29.302325581395355","21.226698737221884","4.944859480611871","1.4582080577270002","0.14823664268635017",,"116.53524013940141","0","0",,"0","7.025","67.75999999999999","0.10680851063829748"
Indian Terrain Fashions Ltd,INDTERRAIN,"Apparel & Accessories","178.132454475","-80.96929748863661","-14.833574529667153","-2.269820971867011","71.280276816609","-31.40822784810127","57.59774284562677","2.3733837364147963","30.753728335348654","0.7395609927750568",,"116.53524013940141","-1.1014393787940304","0.03280469029196542",,"0","6.396938775510204","343.64","0.54"
Megastar Foods Ltd,MEGASTAR,"Packaged Foods & Meats","177.8209335","32.56793653846147","17.331954498448898","8.7280816540173","14.981899192425496","251.71400587659159","190.9021697754092","11.856329187492747","21.355157974876285","13.637035945055098",,"43.68248406554839","0","0",,"0",,"185.27","5.49"
Texmo Pipes and Products Ltd,TEXMOPIPES,"Plastic Products","177.651575","12.484299016163028","4.9308588064046805","7.997639653815911","65.81758422350042","-12.822349570200567","12.234535741092321","8.392899690254946","2.6049715219214975","13.386332289440439",,"11.33587913952648","0","0.8986881315293713",,"0","3.1981818181818182","565.43","4.87"
Talbros Engineering Ltd,TALBROSENG,"Auto Parts","177.4238148","8.028226914027137","16.14982182121466","11.228308948621986","50.214592274678104","14.122448979591837","106.18773677564194","20.062829455300587","38.24891258594079","16.860762045404055",,"116.53524013940141","0","0",,"0",,"352.24","43.64"
Facor Alloys Ltd,FACORALL,"Iron & Steel","176.970356275","10.1241622582952","-0.2953813104189086","2.1580959427796245","23.20441988950275","9.564164648910422","9.803656059580232","12.060345971773653","2.979011509817198","15.911783905003517",,"11.33587913952648","0","0",,"0",,"285.65","0.89"
Pmc Fincorp Ltd,PMCFIN,"Diversified Financials","176.6442364","97.05727274725277","2.5691699604743077","2.3348300192431046","230.835734870317","-49.71014492753623","8.656258712015612","3.182100683654443","0","0.054288848495964714",,"18.361570903897096","0","0",,"0",,"7.38","0.04"
Milkfood Ltd,MLKFOOD,"FMCG - Foods","175.6919502","50.34153300859576","2.0705163562306708","5.529020870106964","25.42066471978861","-4.666578284502179","61.838346496387175","3.1116711903838747","13.627961687111416","-3.8848072629799835",,"43.68248406554839","0","0",,"0",,"319.35","7.11"
Bombay Oxygen Investments Ltd,BOMOXY-B1,"Conglomerates","175.44075","6.250115781973638","24.50970088075169","19.296329394631453","84.29256030882222","-13.936033613074377","0","10.104049943973106","0","16.301368072875455",,"43.29238706887016","0","0",,"0",,"33.64","1871.23"
Winsome Textile Industries Ltd,WINSOMTX,"Textiles","175.0106","3.8472323587601736","-0.6540502868171192","6.947966768692616","40.09060022650057","20.54607508532423","145.64983888292159","15.492395568095784","17.540279269602575","6.031348855123531",,"116.53524013940141","0","0",,"0",,"958.18","23.02"
Ishan Dyes and Chemicals Ltd,ISHANCH,"Commodity Chemicals","173.96994474000002","17.207709667655788","21.46684527796382","18.060557556355864","87.89808917197452","-1.9260801665799003","14.826160208301426","17.223023178440723","0.9955582784499936","5.8058756121518895",,"11.33587913952648","0","0",,"0",,"90.01","6.32"
UMA Exports Ltd,UMAEXPORTS,"Agro Products","173.95157535","7.205947611847535","19.167519080966137","15.069842406876733","79.3002915451895",,"60.59821685360944","22.40571975227837","5.061834915156745",,,"43.68248406554839",,,,"0",,"1287.21","9.64"
Indian Card Clothing Company Ltd,INDIANCARD,"Industrial Machinery","173.5401152","0.9088725002618624","-3.2789212207239107","-0.5891315388522045","13.659705580280711","7.192660550458724","28.357235984354627","195.10617844970727","24.041720990873536","27.03957781772399",,"43.29238706887016","0","0",,"0","3.501851851851852","292.68","321.36"
Zodiac Energy Ltd,ZODIAC,"Renewable Energy Equipment & Services","171.79658560000001","31.407054040219407","17.453838678328516","13.382716049382742","48.89267461669506","77.34138972809667","44.797997854844475","16.666666666666657","3.360743653914909","53.776950078200514",,"43.29238706887016","0","0",,"0","4.309302325581395","143.95","3.73"
Setco Automotive Ltd,SETCO,"Auto Parts","171.22211199999998","-1.4261378644011329","-308.399691754431",,"96.87499999999997","-27.88732394366197",,,,"-9.190647393365426",,"116.53524013940141","0","0.035815187234695484",,"0","2.319565217391305","367.92","-8.97528935982287"
Future Enterprises Ltd,FEL,"Conglomerates","170.95318035","-0.15239321116251706","-31.69108683768555","-3.021975844798072","283.8709677419355","-70.19230769230771","245.03959776734902",,"136.10796843116276","-29.714832603012365",,"43.29238706887016","0","-0.0010915955471615113",,"0",,"1614.19","-22.69428426671237"
Future Enterprises Ltd - DVR,FELDVR,"Conglomerates","170.95318035","-0.14926497891382168",,,"252.63157894736844","-46.47887323943662",,,,,,"43.29238706887016","0","0",,"0","3.654081632653062","1590.68","-22.69"
Scan Steels Ltd,SCANSTL,"Iron & Steel","170.93024317500002","3.36609380021662","10.15716670247401","10.574178391896327","115.16079632465544","-14.078947368421055","24.42872858714443","15.777927775902805","9.715542982869716","21.242892693149095",,"11.33587913952648","0","0",,"0",,"1002.34","9.7"
Global Education Ltd,GLOBAL,"Education Services","170.8763355","15.748971013824882","8.220603537981278","7.956827309236956","0","133.125","0","33.280036546368216","0","9.01029903131687",,"116.53524013940141","0","0",,"0","9.205","41.27","10.73"
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","170.565","-656.0192307692312","2.368767363649656","2.389078498293515","35.14056224899598","52.38678090575275","1.6184971098265897","6.389595702572802","1.6184971098265897","-56.097404623686266",,"50.75043455637975","0","0",,"0",,"0.16","0.12"
Navkar Urbanstructure Ltd,NAVBLDR,,"170.503585","187.3665769230771","0.6524242036586935","2.7073857483214216","277.84256559766766","94.66515323496024","17.645559943941905","2.0947913296667733","17.28882660211492","-18.83182619283349",,"-10.699120907274239","0","0",,"0",,"14.85","0.092"
SPML Infra Ltd,SPMLINFRA,"Construction & Engineering","170.29402194","-486.5543484000499","-34.76361274705161","-2.3964946372477796","88.84711779448622","33.44481605351171","664.4696040960553","1.1376627004694022","234.49195932790076","-16.20591215113194",,"43.29238706887016",,,,"0","4.5180232558139535","981.11","0.09"
Maximus International Ltd,MAXIMUS,"Commodities Trading","170.28774","40.44839429928737","11.071555713777139","12.03470472991883","5.500184569952027","41.5360501567398","22.112098427887897","13.909855510028047","18.899521531100472","46.79766236465901",,"43.29238706887016","0","0",,"0",,"70.42","3.35"
Alufluoride Ltd,ALUFLUOR,"Commodity Chemicals","169.97817627","48.289254622158815","6.552494415487751","7.256182921138615","90.9592822636301","-34.964093357271096","54.2558934676984","7.650000000000019","41.44322476156199","17.99261360215725",,"11.33587913952648","0","0",,"0",,"88.60000000000002","4.501001344929916"
Nitco Ltd,NITCO,"Building Products - Ceramics","168.86854424999999","-1.3388451934512011","-87.49125996364143","-18.3227426463052","82.12765957446808","-28.02450229709035","383.43862256905726",,"381.43193360584655","-9.715064340339364",,"43.29238706887016","0","0",,"0","4.331818181818182","418.08","-17.5"
Sunedison Infrastructure Ltd,SUNEDISON,"Renewable Energy Equipment & Services","168.37125","-5.18224838411819","-19.054505388561772","-4.131355932203385","20.520000000000003","93.8986556359876","85.13952706488847",,"74.3583996413762",,,"43.29238706887016","0","0",,"0",,"74.24","-82.31"
National General Industries Limited,NATGENI,"Iron & Steel","168.1198736","1681.1987360000119","22.713922067750136","19.23698674426123","176.26644736842104","-35.02885231887155","7.620041753653445","0.8727053866987642","0","3.666650508025371",,"11.33587913952648","0","0",,"0",,"19.36","0.22"
Jay Ushin Ltd,JAYUSH,"Auto Parts","168.10575","14.07920854271363","-5.398492191707106","5.066540920046086","44.36781609195401","-10.309278350515465","163.1825703254275","8.158594845095388","62.975730832873694","-3.606098529626678",,"116.53524013940141","0","0",,"0",,"668.92","30.89"
K I C Metaliks Ltd,KAJARIR,"Iron & Steel","168.07356","4.344108555182223","6.925547058628718","8.269299677509212","63.4635691657867","-9.464627151051618","59.46289124500032","18.442208636210452","16.506888451526883","12.841912383757537",,"11.33587913952648","0","0",,"0",,"538.3","10.9"
Asian Hotels (West) Ltd,AHLWEST,"Hotels, Resorts & Cruise Lines","167.95219215","169.64867893939663","0.8057952140647764","10.087278546970373","121.57474852584112","-31.43876337693222","815.8244567533022","10.087522053481855","775.7477631018323","10.039072059918631",,"116.53524013940141","0","-0.012874199332086528",,"0","3.7204545454545457","447.13","0.849697155917698"
Indian Toners & Developers Ltd,INDTONER,"Commodity Chemicals","167.68675000000002","8.08518563162971","12.79772923608539","12.791822910366506","37.17243610482044","-13.320246775098148","0","13.67630611918836","0","0.25805364925197694",,"11.33587913952648","0","0",,"0",,"127.31","19.115207373271872"
Alphageo (India) Ltd,ALPHAGEO,"Oil & Gas - Equipment & Services","167.585184","13.747759146841695","2.4737832750739486","3.177499049790958","94.17014812001518","-27.615120274914084","0.026612933885868533","6.0343433690133494","0.015207390791924874","-12.263417330133674",,"12.667979274708134","-0.014140344807594685","0.6477063496589899",,"0","7.435714285714287","160.17","19.16"
Lotus Chocolate Company Ltd,LOTUSCHO,"FMCG - Foods","166.70143000000002","27.7373427620632","187.97814207650305","10.666666666666693","52.83018867924527","11.03035485250106","899.9999999999997","28.340807174887928","646.1111111111109","5.53305905910686",,"43.68248406554839","0","0",,"0",,"87.18","4.68"
LA Tim Metal & Industries Ltd,LATIMMETAL,,"166.030884","9.229065258476918","189.76293103448296","44.098118775359694","16.117021276595757","99.57537154989386","199.88938053097343","21.024258760107834","80.30973451327432","103.62894884097109",,"-10.699120907274239","0","0",,"0",,"569.97","2.036"
Kings Infra Ventures Ltd,KINGSINFR,"Real Estate","165.996485","56.07989358108119","5.358490566037709","6.815020862308748","24.575070821529764","101.4265335235378","84.96876148474826","11.319367879456072","44.432194046306506","34.16288662965692",,"50.75043455637975","0","0",,"0",,"41.12","1.26"
Medico Remedies Ltd,MEDICO,"Pharmaceuticals","165.96800000000002","33.94028629856855","8.342692122573387","7.4074074074073994","441.4507772020726","-24.9351771823682","46.395563770794816","9.467142668253333","15.280345040049287","17.56875467092709",,"32.92951730870654","0","0",,"0",,"123.05","2.95"
Kimia Biosciences Ltd,KIMIABL,"Pharmaceuticals","165.831157205","-44.81923167702706","32.065388242691164","13.39750670664357","87.7318116975749","-41.19127516778524","243.65509761388284",,"153.6876355748373","127.82745936059507",,"32.92951730870654","0","0",,"0",,"125.83","-0.78"
Siti Networks Ltd,SITINET,"Cable & D2H","165.69023112","-0.6566150080050722",,,"192.10526315789474","-59.13978494623657",,,,"3.6521870191526196",,"-169.74697092419598","0","-4.25409957023663",,"0","5.8999999999999995","1460.87","-3"
Shardul Securities Ltd,SHARDUL,"Investment Banking & Brokerage","165.534864","17.20736632016632","4.828742663726981","4.002161939568641","42.97040169133193","-10.543735224586293","0","3.0175864160097032","0","21.1208657476744",,"18.361570903897096","0","0",,"0",,"15.51","5.5"
